order_date,product_id,product_name,category,quantity_sold,revenue
2026-01-03,67246,WIM HOF RETREAT SAN DIEGO 2026 - FULL IMMERSION TICKET,EVENTS|US-WIM HOF RETREAT - SAN DIEGO 2026,2,1598.0
2026-01-03,67397,TCCHE LONDON - EARLY BIRD,EVENTS|UK - CONFERENCE - LONDON - 2026,5,495.0
2026-01-03,67405,TCCHE LONDON - GOLD,EVENTS|UK - CONFERENCE - LONDON - 2026,1,499.0
2026-01-03,67509,MEI-LAN &amp; ALI PERVEZ LIVE,EVENTS|US - CONFERENCE - SAN DIEGO - 2026,2,110.0
2026-01-03,67871,GREEN - TCCHE SAN DIEGO - MONDAY WORKSHOP,EVENTS|US - CONFERENCE - SAN DIEGO - 2026,3,525.0
2026-01-03,69248,BLUE - TCCHE SAN DIEGO - BRONZE,EVENTS|US - CONFERENCE - SAN DIEGO - 2026,2,578.0
2026-01-04,62007,SECTION 1 - AN EVENING WITH WIM HOF - LOS ANGELES,EVENTS|US - AN EVENING WITH WIM HOF - LOS ANGELES - 2026,1,199.0
2026-01-04,62051,SECTION 3 - AN EVENING WITH WIM HOF - LOS ANGELES,EVENTS|US - AN EVENING WITH WIM HOF - LOS ANGELES - 2026,2,298.0
2026-01-04,62052,SECTION 4 - AN EVENING WITH WIM HOF - LOS ANGELES,EVENTS|US - AN EVENING WITH WIM HOF - LOS ANGELES - 2026,1,85.0
2026-01-04,63070,RED - TCCHE SAN DIEGO - VIP BUNDLE,EVENTS|US - CONFERENCE - SAN DIEGO - 2026,2,2398.0
2026-01-04,63075,TCCHE SAN DIEGO - LIVESTREAM,LIVESTREAM|US - CONFERENCE - SAN DIEGO - 2026,4,396.0
2026-01-04,67871,GREEN - TCCHE SAN DIEGO - MONDAY WORKSHOP,EVENTS|US - CONFERENCE - SAN DIEGO - 2026,2,350.0
2026-01-04,69248,BLUE - TCCHE SAN DIEGO - BRONZE,EVENTS|US - CONFERENCE - SAN DIEGO - 2026,1,289.0
2026-01-05,59406,VIP BUNDLE - TCCHE SEATTLE,EVENTS|US - CONFERENCE - SEATTLE - 2026,1,1099.0
2026-01-05,62051,SECTION 3 - AN EVENING WITH WIM HOF - LOS ANGELES,EVENTS|US - AN EVENING WITH WIM HOF - LOS ANGELES - 2026,3,447.0
2026-01-05,63075,TCCHE SAN DIEGO - LIVESTREAM,LIVESTREAM|US - CONFERENCE - SAN DIEGO - 2026,1,99.0
2026-01-05,65935,SECRETS OF THE AFTERLIFE - EARLY BIRD TICKET,EVENTS|UK - ANITA - SECRETS OF THE AFTERLIFE - LONDON - 2026,1,59.0
2026-01-05,67246,WIM HOF RETREAT SAN DIEGO 2026 - FULL IMMERSION TICKET,EVENTS|US-WIM HOF RETREAT - SAN DIEGO 2026,1,799.0
2026-01-05,67397,TCCHE LONDON - EARLY BIRD,EVENTS|UK - CONFERENCE - LONDON - 2026,1,99.0
2026-01-05,69248,BLUE - TCCHE SAN DIEGO - BRONZE,EVENTS|US - CONFERENCE - SAN DIEGO - 2026,6,1734.0
2026-01-05,70561,WHITE - TCCHE SAN DIEGO - SILVER,EVENTS|US - CONFERENCE - SAN DIEGO - 2026,1,399.0
2026-01-05,70638,RED - TCCHE SAN DIEGO - VIP,EVENTS|US - CONFERENCE - SAN DIEGO - 2026,1,899.0
2026-01-06,59404,EARLY BIRD BUNDLE - TCCHE SEATTLE,EVENTS|US - CONFERENCE - SEATTLE - 2026,1,249.0
2026-01-06,65935,SECRETS OF THE AFTERLIFE - EARLY BIRD TICKET,EVENTS|UK - ANITA - SECRETS OF THE AFTERLIFE - LONDON - 2026,1,59.0
2026-01-06,67397,TCCHE LONDON - EARLY BIRD,EVENTS|UK - CONFERENCE - LONDON - 2026,3,297.0
2026-01-06,67509,MEI-LAN &amp; ALI PERVEZ LIVE,EVENTS|US - CONFERENCE - SAN DIEGO - 2026,2,110.0
2026-01-06,67871,GREEN - TCCHE SAN DIEGO - MONDAY WORKSHOP,EVENTS|US - CONFERENCE - SAN DIEGO - 2026,1,175.0
2026-01-06,69249,BLUE - TCCHE SAN DIEGO - BRONZE BUNDLE,EVENTS|US - CONFERENCE - SAN DIEGO - 2026,1,389.0
2026-01-06,69486,WALK WITH WIM HOF,EVENTS|US - WALK WITH WIM HOF - LOS ANGELES 2026,1,0.0
2026-01-06,70562,WHITE - TCCHE SAN DIEGO - SILVER BUNDLE,EVENTS|US - CONFERENCE - SAN DIEGO - 2026,1,579.0
2026-01-07,59403,EARLY BIRD - TCCHE SEATTLE,EVENTS|US - CONFERENCE - SEATTLE - 2026,2,198.0
2026-01-07,62007,SECTION 1 - AN EVENING WITH WIM HOF - LOS ANGELES,EVENTS|US - AN EVENING WITH WIM HOF - LOS ANGELES - 2026,1,199.0
2026-01-07,62052,SECTION 4 - AN EVENING WITH WIM HOF - LOS ANGELES,EVENTS|US - AN EVENING WITH WIM HOF - LOS ANGELES - 2026,3,255.0
2026-01-07,63069,RED - TCCHE SAN DIEGO - VIP,EVENTS|US - CONFERENCE - SAN DIEGO - 2026,5,4495.0
2026-01-07,67397,TCCHE LONDON - EARLY BIRD,EVENTS|UK - CONFERENCE - LONDON - 2026,2,114.0
2026-01-07,67412,TCCHE LONDON - LIVESTREAM,LIVESTREAM|UK - CONFERENCE - LONDON - 2026,1,79.2
2026-01-07,67871,GREEN - TCCHE SAN DIEGO - MONDAY WORKSHOP,EVENTS|US - CONFERENCE - SAN DIEGO - 2026,1,175.0
2026-01-08,63070,RED - TCCHE SAN DIEGO - VIP BUNDLE,EVENTS|US - CONFERENCE - SAN DIEGO - 2026,5,0.0
2026-01-08,63075,TCCHE SAN DIEGO - LIVESTREAM,LIVESTREAM|US - CONFERENCE - SAN DIEGO - 2026,2,198.0
2026-01-08,65935,SECRETS OF THE AFTERLIFE - EARLY BIRD TICKET,EVENTS|UK - ANITA - SECRETS OF THE AFTERLIFE - LONDON - 2026,3,177.0
2026-01-08,67246,WIM HOF RETREAT SAN DIEGO 2026 - FULL IMMERSION TICKET,EVENTS|US-WIM HOF RETREAT - SAN DIEGO 2026,3,2397.0
2026-01-08,67397,TCCHE LONDON - EARLY BIRD,EVENTS|UK - CONFERENCE - LONDON - 2026,3,297.0
2026-01-08,67525,WHITE - TCCHE SAN DIEGO - SILVER BUNDLE,EVENTS|US - CONFERENCE - SAN DIEGO - 2026,2,0.0
2026-01-08,67871,GREEN - TCCHE SAN DIEGO - MONDAY WORKSHOP,EVENTS|US - CONFERENCE - SAN DIEGO - 2026,4,700.0
2026-01-08,69248,BLUE - TCCHE SAN DIEGO - BRONZE,EVENTS|US - CONFERENCE - SAN DIEGO - 2026,2,578.0
2026-01-08,69249,BLUE - TCCHE SAN DIEGO - BRONZE BUNDLE,EVENTS|US - CONFERENCE - SAN DIEGO - 2026,3,1167.0
2026-01-08,69486,WALK WITH WIM HOF,EVENTS|US - WALK WITH WIM HOF - LOS ANGELES 2026,1,0.0
2026-01-09,54900,"Trauma, Illness & Healing in a Toxic Culture - London - 2025 - Livestream",LIVESTREAM|UK - GABOR - AN EVENING WITH GABOR MATÉ - LONDON - 2025,1,69.0
2026-01-09,62007,SECTION 1 - AN EVENING WITH WIM HOF - LOS ANGELES,EVENTS|US - AN EVENING WITH WIM HOF - LOS ANGELES - 2026,1,199.0
2026-01-09,62050,SECTION 2 - AN EVENING WITH WIM HOF - LOS ANGELES,EVENTS|US - AN EVENING WITH WIM HOF - LOS ANGELES - 2026,1,139.0
2026-01-09,62053,SECTION 5 - AN EVENING WITH WIM HOF - LOS ANGELES,EVENTS|US - AN EVENING WITH WIM HOF - LOS ANGELES - 2026,1,55.0
2026-01-09,63069,RED - TCCHE SAN DIEGO - VIP,EVENTS|US - CONFERENCE - SAN DIEGO - 2026,5,4495.0
2026-01-09,63075,TCCHE SAN DIEGO - LIVESTREAM,LIVESTREAM|US - CONFERENCE - SAN DIEGO - 2026,1,0.0
2026-01-09,67246,WIM HOF RETREAT SAN DIEGO 2026 - FULL IMMERSION TICKET,EVENTS|US-WIM HOF RETREAT - SAN DIEGO 2026,1,799.0
2026-01-09,67397,TCCHE LONDON - EARLY BIRD,EVENTS|UK - CONFERENCE - LONDON - 2026,2,198.0
2026-01-09,67509,MEI-LAN &amp; ALI PERVEZ LIVE,EVENTS|US - CONFERENCE - SAN DIEGO - 2026,1,55.0
2026-01-09,69248,BLUE - TCCHE SAN DIEGO - BRONZE,EVENTS|US - CONFERENCE - SAN DIEGO - 2026,2,578.0
2026-01-09,70561,WHITE - TCCHE SAN DIEGO - SILVER,EVENTS|US - CONFERENCE - SAN DIEGO - 2026,1,399.0
2026-01-10,62050,SECTION 2 - AN EVENING WITH WIM HOF - LOS ANGELES,EVENTS|US - AN EVENING WITH WIM HOF - LOS ANGELES - 2026,2,278.0
2026-01-10,62051,SECTION 3 - AN EVENING WITH WIM HOF - LOS ANGELES,EVENTS|US - AN EVENING WITH WIM HOF - LOS ANGELES - 2026,2,218.0
2026-01-10,62053,SECTION 5 - AN EVENING WITH WIM HOF - LOS ANGELES,EVENTS|US - AN EVENING WITH WIM HOF - LOS ANGELES - 2026,9,495.0
2026-01-10,63070,RED - TCCHE SAN DIEGO - VIP BUNDLE,EVENTS|US - CONFERENCE - SAN DIEGO - 2026,1,1199.0
2026-01-10,63075,TCCHE SAN DIEGO - LIVESTREAM,LIVESTREAM|US - CONFERENCE - SAN DIEGO - 2026,1,99.0
2026-01-10,67246,WIM HOF RETREAT SAN DIEGO 2026 - FULL IMMERSION TICKET,EVENTS|US-WIM HOF RETREAT - SAN DIEGO 2026,2,1598.0
2026-01-10,67397,TCCHE LONDON - EARLY BIRD,EVENTS|UK - CONFERENCE - LONDON - 2026,1,99.0
2026-01-10,69248,BLUE - TCCHE SAN DIEGO - BRONZE,EVENTS|US - CONFERENCE - SAN DIEGO - 2026,4,1156.0
2026-01-10,69249,BLUE - TCCHE SAN DIEGO - BRONZE BUNDLE,EVENTS|US - CONFERENCE - SAN DIEGO - 2026,2,778.0
2026-01-11,54900,"Trauma, Illness & Healing in a Toxic Culture - London - 2025 - Livestream",LIVESTREAM|UK - GABOR - AN EVENING WITH GABOR MATÉ - LONDON - 2025,1,69.0
2026-01-11,62007,SECTION 1 - AN EVENING WITH WIM HOF - LOS ANGELES,EVENTS|US - AN EVENING WITH WIM HOF - LOS ANGELES - 2026,1,199.0
2026-01-11,62053,SECTION 5 - AN EVENING WITH WIM HOF - LOS ANGELES,EVENTS|US - AN EVENING WITH WIM HOF - LOS ANGELES - 2026,2,110.0
2026-01-11,63069,RED - TCCHE SAN DIEGO - VIP,EVENTS|US - CONFERENCE - SAN DIEGO - 2026,1,899.0
2026-01-11,67246,WIM HOF RETREAT SAN DIEGO 2026 - FULL IMMERSION TICKET,EVENTS|US-WIM HOF RETREAT - SAN DIEGO 2026,1,799.0
2026-01-11,69248,BLUE - TCCHE SAN DIEGO - BRONZE,EVENTS|US - CONFERENCE - SAN DIEGO - 2026,1,289.0
2026-01-11,70561,WHITE - TCCHE SAN DIEGO - SILVER,EVENTS|US - CONFERENCE - SAN DIEGO - 2026,1,399.0
2026-01-12,63070,RED - TCCHE SAN DIEGO - VIP BUNDLE,EVENTS|US - CONFERENCE - SAN DIEGO - 2026,1,1199.0
2026-01-12,63075,TCCHE SAN DIEGO - LIVESTREAM,LIVESTREAM|US - CONFERENCE - SAN DIEGO - 2026,2,198.0
2026-01-12,67871,GREEN - TCCHE SAN DIEGO - MONDAY WORKSHOP,EVENTS|US - CONFERENCE - SAN DIEGO - 2026,1,175.0
2026-01-12,69248,BLUE - TCCHE SAN DIEGO - BRONZE,EVENTS|US - CONFERENCE - SAN DIEGO - 2026,2,578.0
2026-01-13,62052,SECTION 4 - AN EVENING WITH WIM HOF - LOS ANGELES,EVENTS|US - AN EVENING WITH WIM HOF - LOS ANGELES - 2026,1,85.0
2026-01-13,63069,RED - TCCHE SAN DIEGO - VIP,EVENTS|US - CONFERENCE - SAN DIEGO - 2026,7,6293.0
2026-01-13,63075,TCCHE SAN DIEGO - LIVESTREAM,LIVESTREAM|US - CONFERENCE - SAN DIEGO - 2026,9,891.0
2026-01-13,65935,SECRETS OF THE AFTERLIFE - EARLY BIRD TICKET,EVENTS|UK - ANITA - SECRETS OF THE AFTERLIFE - LONDON - 2026,2,118.0
2026-01-13,67397,TCCHE LONDON - EARLY BIRD,EVENTS|UK - CONFERENCE - LONDON - 2026,1,99.0
2026-01-13,67871,GREEN - TCCHE SAN DIEGO - MONDAY WORKSHOP,EVENTS|US - CONFERENCE - SAN DIEGO - 2026,2,350.0
2026-01-13,69248,BLUE - TCCHE SAN DIEGO - BRONZE,EVENTS|US - CONFERENCE - SAN DIEGO - 2026,3,867.0
2026-01-13,69486,WALK WITH WIM HOF,EVENTS|US - WALK WITH WIM HOF - LOS ANGELES 2026,3,0.0
2026-01-14,62053,SECTION 5 - AN EVENING WITH WIM HOF - LOS ANGELES,EVENTS|US - AN EVENING WITH WIM HOF - LOS ANGELES - 2026,2,110.0
2026-01-14,63075,TCCHE SAN DIEGO - LIVESTREAM,LIVESTREAM|US - CONFERENCE - SAN DIEGO - 2026,7,693.0
2026-01-14,67397,TCCHE LONDON - EARLY BIRD,EVENTS|UK - CONFERENCE - LONDON - 2026,7,693.0
2026-01-14,67509,MEI-LAN &amp; ALI PERVEZ LIVE,EVENTS|US - CONFERENCE - SAN DIEGO - 2026,1,55.0
2026-01-14,69248,BLUE - TCCHE SAN DIEGO - BRONZE,EVENTS|US - CONFERENCE - SAN DIEGO - 2026,8,1011.5
2026-01-14,69249,BLUE - TCCHE SAN DIEGO - BRONZE BUNDLE,EVENTS|US - CONFERENCE - SAN DIEGO - 2026,1,389.0
2026-01-14,69486,WALK WITH WIM HOF,EVENTS|US - WALK WITH WIM HOF - LOS ANGELES 2026,1,0.0
2026-01-14,70562,WHITE - TCCHE SAN DIEGO - SILVER BUNDLE,EVENTS|US - CONFERENCE - SAN DIEGO - 2026,1,579.0
2026-01-15,62052,SECTION 4 - AN EVENING WITH WIM HOF - LOS ANGELES,EVENTS|US - AN EVENING WITH WIM HOF - LOS ANGELES - 2026,1,85.0
2026-01-15,62053,SECTION 5 - AN EVENING WITH WIM HOF - LOS ANGELES,EVENTS|US - AN EVENING WITH WIM HOF - LOS ANGELES - 2026,1,55.0
2026-01-15,63069,RED - TCCHE SAN DIEGO - VIP,EVENTS|US - CONFERENCE - SAN DIEGO - 2026,2,1798.0
2026-01-15,63075,TCCHE SAN DIEGO - LIVESTREAM,LIVESTREAM|US - CONFERENCE - SAN DIEGO - 2026,9,693.0
2026-01-15,65936,SECRETS OF THE AFTERLIFE - VIP,EVENTS|UK - ANITA - SECRETS OF THE AFTERLIFE - LONDON - 2026,1,179.0
2026-01-15,67397,TCCHE LONDON - EARLY BIRD,EVENTS|UK - CONFERENCE - LONDON - 2026,1,99.0
2026-01-15,67404,TCCHE LONDON - SILVER BUNDLE,EVENTS|UK - CONFERENCE - LONDON - 2026,1,449.0
2026-01-15,67509,MEI-LAN &amp; ALI PERVEZ LIVE,EVENTS|US - CONFERENCE - SAN DIEGO - 2026,2,110.0
2026-01-15,69248,BLUE - TCCHE SAN DIEGO - BRONZE,EVENTS|US - CONFERENCE - SAN DIEGO - 2026,4,1156.0
2026-01-15,70561,WHITE - TCCHE SAN DIEGO - SILVER,EVENTS|US - CONFERENCE - SAN DIEGO - 2026,1,399.0
2026-01-16,62007,SECTION 1 - AN EVENING WITH WIM HOF - LOS ANGELES,EVENTS|US - AN EVENING WITH WIM HOF - LOS ANGELES - 2026,6,1194.0
2026-01-16,62052,SECTION 4 - AN EVENING WITH WIM HOF - LOS ANGELES,EVENTS|US - AN EVENING WITH WIM HOF - LOS ANGELES - 2026,2,170.0
2026-01-16,62053,SECTION 5 - AN EVENING WITH WIM HOF - LOS ANGELES,EVENTS|US - AN EVENING WITH WIM HOF - LOS ANGELES - 2026,3,165.0
2026-01-16,63069,RED - TCCHE SAN DIEGO - VIP,EVENTS|US - CONFERENCE - SAN DIEGO - 2026,2,1798.0
2026-01-16,63075,TCCHE SAN DIEGO - LIVESTREAM,LIVESTREAM|US - CONFERENCE - SAN DIEGO - 2026,5,495.0
2026-01-16,65935,SECRETS OF THE AFTERLIFE - EARLY BIRD TICKET,EVENTS|UK - ANITA - SECRETS OF THE AFTERLIFE - LONDON - 2026,1,59.0
2026-01-16,65936,SECRETS OF THE AFTERLIFE - VIP,EVENTS|UK - ANITA - SECRETS OF THE AFTERLIFE - LONDON - 2026,1,179.0
2026-01-16,67246,WIM HOF RETREAT SAN DIEGO 2026 - FULL IMMERSION TICKET,EVENTS|US-WIM HOF RETREAT - SAN DIEGO 2026,2,1598.0
2026-01-16,67397,TCCHE LONDON - EARLY BIRD,EVENTS|UK - CONFERENCE - LONDON - 2026,3,297.0
2026-01-16,67509,MEI-LAN &amp; ALI PERVEZ LIVE,EVENTS|US - CONFERENCE - SAN DIEGO - 2026,1,55.0
2026-01-16,69248,BLUE - TCCHE SAN DIEGO - BRONZE,EVENTS|US - CONFERENCE - SAN DIEGO - 2026,3,650.25
2026-01-16,69249,BLUE - TCCHE SAN DIEGO - BRONZE BUNDLE,EVENTS|US - CONFERENCE - SAN DIEGO - 2026,3,1167.0
2026-01-16,70561,WHITE - TCCHE SAN DIEGO - SILVER,EVENTS|US - CONFERENCE - SAN DIEGO - 2026,1,399.0
2026-01-17,62007,SECTION 1 - AN EVENING WITH WIM HOF - LOS ANGELES,EVENTS|US - AN EVENING WITH WIM HOF - LOS ANGELES - 2026,3,597.0
2026-01-17,62050,SECTION 2 - AN EVENING WITH WIM HOF - LOS ANGELES,EVENTS|US - AN EVENING WITH WIM HOF - LOS ANGELES - 2026,1,139.0
2026-01-17,62053,SECTION 5 - AN EVENING WITH WIM HOF - LOS ANGELES,EVENTS|US - AN EVENING WITH WIM HOF - LOS ANGELES - 2026,3,165.0
2026-01-17,63070,RED - TCCHE SAN DIEGO - VIP BUNDLE,EVENTS|US - CONFERENCE - SAN DIEGO - 2026,1,1199.0
2026-01-17,63075,TCCHE SAN DIEGO - LIVESTREAM,LIVESTREAM|US - CONFERENCE - SAN DIEGO - 2026,6,594.0
2026-01-17,67246,WIM HOF RETREAT SAN DIEGO 2026 - FULL IMMERSION TICKET,EVENTS|US-WIM HOF RETREAT - SAN DIEGO 2026,2,1598.0
2026-01-17,67587,PURE HUMAN - NEW YORK - EARLY BIRD,EVENTS|US - GREGG - PURE-HUMAN - NEW YORK - 2026,2,198.0
2026-01-17,69248,BLUE - TCCHE SAN DIEGO - BRONZE,EVENTS|US - CONFERENCE - SAN DIEGO - 2026,3,867.0
2026-01-17,69249,BLUE - TCCHE SAN DIEGO - BRONZE BUNDLE,EVENTS|US - CONFERENCE - SAN DIEGO - 2026,1,389.0
2026-01-17,70561,WHITE - TCCHE SAN DIEGO - SILVER,EVENTS|US - CONFERENCE - SAN DIEGO - 2026,1,399.0
2026-01-18,54900,"Trauma, Illness & Healing in a Toxic Culture - London - 2025 - Livestream",LIVESTREAM|UK - GABOR - AN EVENING WITH GABOR MATÉ - LONDON - 2025,1,69.0
2026-01-18,62007,SECTION 1 - AN EVENING WITH WIM HOF - LOS ANGELES,EVENTS|US - AN EVENING WITH WIM HOF - LOS ANGELES - 2026,5,995.0
2026-01-18,62051,SECTION 3 - AN EVENING WITH WIM HOF - LOS ANGELES,EVENTS|US - AN EVENING WITH WIM HOF - LOS ANGELES - 2026,2,218.0
2026-01-18,62052,SECTION 4 - AN EVENING WITH WIM HOF - LOS ANGELES,EVENTS|US - AN EVENING WITH WIM HOF - LOS ANGELES - 2026,9,756.5
2026-01-18,62053,SECTION 5 - AN EVENING WITH WIM HOF - LOS ANGELES,EVENTS|US - AN EVENING WITH WIM HOF - LOS ANGELES - 2026,2,110.0
2026-01-18,63069,RED - TCCHE SAN DIEGO - VIP,EVENTS|US - CONFERENCE - SAN DIEGO - 2026,2,1798.0
2026-01-18,63075,TCCHE SAN DIEGO - LIVESTREAM,LIVESTREAM|US - CONFERENCE - SAN DIEGO - 2026,9,891.0
2026-01-18,65935,SECRETS OF THE AFTERLIFE - EARLY BIRD TICKET,EVENTS|UK - ANITA - SECRETS OF THE AFTERLIFE - LONDON - 2026,2,118.0
2026-01-18,67246,WIM HOF RETREAT SAN DIEGO 2026 - FULL IMMERSION TICKET,EVENTS|US-WIM HOF RETREAT - SAN DIEGO 2026,1,799.0
2026-01-18,67397,TCCHE LONDON - EARLY BIRD,EVENTS|UK - CONFERENCE - LONDON - 2026,1,99.0
2026-01-18,67509,MEI-LAN &amp; ALI PERVEZ LIVE,EVENTS|US - CONFERENCE - SAN DIEGO - 2026,2,110.0
2026-01-18,69248,BLUE - TCCHE SAN DIEGO - BRONZE,EVENTS|US - CONFERENCE - SAN DIEGO - 2026,6,1734.0
2026-01-19,54900,"Trauma, Illness & Healing in a Toxic Culture - London - 2025 - Livestream",LIVESTREAM|UK - GABOR - AN EVENING WITH GABOR MATÉ - LONDON - 2025,1,69.0
2026-01-19,62007,SECTION 1 - AN EVENING WITH WIM HOF - LOS ANGELES,EVENTS|US - AN EVENING WITH WIM HOF - LOS ANGELES - 2026,2,398.0
2026-01-19,62052,SECTION 4 - AN EVENING WITH WIM HOF - LOS ANGELES,EVENTS|US - AN EVENING WITH WIM HOF - LOS ANGELES - 2026,9,765.0
2026-01-19,62053,SECTION 5 - AN EVENING WITH WIM HOF - LOS ANGELES,EVENTS|US - AN EVENING WITH WIM HOF - LOS ANGELES - 2026,1,55.0
2026-01-19,63069,RED - TCCHE SAN DIEGO - VIP,EVENTS|US - CONFERENCE - SAN DIEGO - 2026,3,2697.0
2026-01-19,63070,RED - TCCHE SAN DIEGO - VIP BUNDLE,EVENTS|US - CONFERENCE - SAN DIEGO - 2026,1,1199.0
2026-01-19,63075,TCCHE SAN DIEGO - LIVESTREAM,LIVESTREAM|US - CONFERENCE - SAN DIEGO - 2026,4,396.0
2026-01-19,65935,SECRETS OF THE AFTERLIFE - EARLY BIRD TICKET,EVENTS|UK - ANITA - SECRETS OF THE AFTERLIFE - LONDON - 2026,2,118.0
2026-01-19,67246,WIM HOF RETREAT SAN DIEGO 2026 - FULL IMMERSION TICKET,EVENTS|US-WIM HOF RETREAT - SAN DIEGO 2026,1,799.0
2026-01-19,67397,TCCHE LONDON - EARLY BIRD,EVENTS|UK - CONFERENCE - LONDON - 2026,3,297.0
2026-01-19,67509,MEI-LAN &amp; ALI PERVEZ LIVE,EVENTS|US - CONFERENCE - SAN DIEGO - 2026,1,55.0
2026-01-19,67871,GREEN - TCCHE SAN DIEGO - MONDAY WORKSHOP,EVENTS|US - CONFERENCE - SAN DIEGO - 2026,1,175.0
2026-01-19,69248,BLUE - TCCHE SAN DIEGO - BRONZE,EVENTS|US - CONFERENCE - SAN DIEGO - 2026,1,289.0
2026-01-19,69249,BLUE - TCCHE SAN DIEGO - BRONZE BUNDLE,EVENTS|US - CONFERENCE - SAN DIEGO - 2026,1,389.0
2026-01-20,62007,SECTION 1 - AN EVENING WITH WIM HOF - LOS ANGELES,EVENTS|US - AN EVENING WITH WIM HOF - LOS ANGELES - 2026,5,995.0
2026-01-20,62050,SECTION 2 - AN EVENING WITH WIM HOF - LOS ANGELES,EVENTS|US - AN EVENING WITH WIM HOF - LOS ANGELES - 2026,3,417.0
2026-01-20,62052,SECTION 4 - AN EVENING WITH WIM HOF - LOS ANGELES,EVENTS|US - AN EVENING WITH WIM HOF - LOS ANGELES - 2026,1,85.0
2026-01-20,62053,SECTION 5 - AN EVENING WITH WIM HOF - LOS ANGELES,EVENTS|US - AN EVENING WITH WIM HOF - LOS ANGELES - 2026,5,275.0
2026-01-20,63069,RED - TCCHE SAN DIEGO - VIP,EVENTS|US - CONFERENCE - SAN DIEGO - 2026,5,4495.0
2026-01-20,63075,TCCHE SAN DIEGO - LIVESTREAM,LIVESTREAM|US - CONFERENCE - SAN DIEGO - 2026,6,495.0
2026-01-20,65936,SECRETS OF THE AFTERLIFE - VIP,EVENTS|UK - ANITA - SECRETS OF THE AFTERLIFE - LONDON - 2026,1,179.0
2026-01-20,67246,WIM HOF RETREAT SAN DIEGO 2026 - FULL IMMERSION TICKET,EVENTS|US-WIM HOF RETREAT - SAN DIEGO 2026,1,799.0
2026-01-20,67412,TCCHE LONDON - LIVESTREAM,LIVESTREAM|UK - CONFERENCE - LONDON - 2026,1,99.0
2026-01-20,67871,GREEN - TCCHE SAN DIEGO - MONDAY WORKSHOP,EVENTS|US - CONFERENCE - SAN DIEGO - 2026,2,350.0
2026-01-20,69248,BLUE - TCCHE SAN DIEGO - BRONZE,EVENTS|US - CONFERENCE - SAN DIEGO - 2026,1,289.0
2026-01-20,69249,BLUE - TCCHE SAN DIEGO - BRONZE BUNDLE,EVENTS|US - CONFERENCE - SAN DIEGO - 2026,2,778.0
2026-01-20,70876,test 1,EVENTS,1,0.0
2026-01-21,54900,"Trauma, Illness & Healing in a Toxic Culture - London - 2025 - Livestream",LIVESTREAM|UK - GABOR - AN EVENING WITH GABOR MATÉ - LONDON - 2025,1,69.0
2026-01-21,62007,SECTION 1 - AN EVENING WITH WIM HOF - LOS ANGELES,EVENTS|US - AN EVENING WITH WIM HOF - LOS ANGELES - 2026,5,995.0
2026-01-21,62051,SECTION 3 - AN EVENING WITH WIM HOF - LOS ANGELES,EVENTS|US - AN EVENING WITH WIM HOF - LOS ANGELES - 2026,5,545.0
2026-01-21,62052,SECTION 4 - AN EVENING WITH WIM HOF - LOS ANGELES,EVENTS|US - AN EVENING WITH WIM HOF - LOS ANGELES - 2026,2,170.0
2026-01-21,62053,SECTION 5 - AN EVENING WITH WIM HOF - LOS ANGELES,EVENTS|US - AN EVENING WITH WIM HOF - LOS ANGELES - 2026,5,275.0
2026-01-21,63069,RED - TCCHE SAN DIEGO - VIP,EVENTS|US - CONFERENCE - SAN DIEGO - 2026,1,899.0
2026-01-21,63070,RED - TCCHE SAN DIEGO - VIP BUNDLE,EVENTS|US - CONFERENCE - SAN DIEGO - 2026,1,1199.0
2026-01-21,63075,TCCHE SAN DIEGO - LIVESTREAM,LIVESTREAM|US - CONFERENCE - SAN DIEGO - 2026,4,396.0
2026-01-21,67246,WIM HOF RETREAT SAN DIEGO 2026 - FULL IMMERSION TICKET,EVENTS|US-WIM HOF RETREAT - SAN DIEGO 2026,3,2397.0
2026-01-21,67397,TCCHE LONDON - EARLY BIRD,EVENTS|UK - CONFERENCE - LONDON - 2026,1,99.0
2026-01-21,67509,MEI-LAN &amp; ALI PERVEZ LIVE,EVENTS|US - CONFERENCE - SAN DIEGO - 2026,1,55.0
2026-01-21,67525,WHITE - TCCHE SAN DIEGO - SILVER BUNDLE,EVENTS|US - CONFERENCE - SAN DIEGO - 2026,2,0.0
2026-01-21,69248,BLUE - TCCHE SAN DIEGO - BRONZE,EVENTS|US - CONFERENCE - SAN DIEGO - 2026,2,289.0
2026-01-21,69249,BLUE - TCCHE SAN DIEGO - BRONZE BUNDLE,EVENTS|US - CONFERENCE - SAN DIEGO - 2026,1,389.0
2026-01-22,62052,SECTION 4 - AN EVENING WITH WIM HOF - LOS ANGELES,EVENTS|US - AN EVENING WITH WIM HOF - LOS ANGELES - 2026,5,425.0
2026-01-22,62053,SECTION 5 - AN EVENING WITH WIM HOF - LOS ANGELES,EVENTS|US - AN EVENING WITH WIM HOF - LOS ANGELES - 2026,3,165.0
2026-01-22,63075,TCCHE SAN DIEGO - LIVESTREAM,LIVESTREAM|US - CONFERENCE - SAN DIEGO - 2026,6,594.0
2026-01-22,67246,WIM HOF RETREAT SAN DIEGO 2026 - FULL IMMERSION TICKET,EVENTS|US-WIM HOF RETREAT - SAN DIEGO 2026,3,2397.0
